split,image_path,original_class,disease_label
train,data/raw/train/citrus canker/citrus_canker_315.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_316.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_318.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_320.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_322.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_323.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_327.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_329.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_33.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_331.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_338.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_34.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_340.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_341.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_342.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_343.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_344.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_348.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_349.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_350.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_351.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_352.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_353.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_354.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_36.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_360.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_363.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_364.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_367.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_368.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_37.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_370.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_371.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_372.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_373.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_374.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_377.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_378.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_379.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_388.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_389.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_39.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_391.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_392.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_394.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_396.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_397.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_399.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_4.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_40.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_402.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_403.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_404.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_405.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_407.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_408.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_41.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_410.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_412.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_415.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_418.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_42.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_423.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_43.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_432.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_441.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_442.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_443.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_444.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_45.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_46.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_49.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_5.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_50.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_51.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_54.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_55.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_56.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_57.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_6.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_61.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_63.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_64.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_66.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_68.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_70.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_71.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_72.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_73.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_75.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_76.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_8.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_81.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_83.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_85.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_87.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_89.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_90.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_91.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_92.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_93.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_94.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_96.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_98.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_99.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0000.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0002.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0004.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0005.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0006.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0007.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0008.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0009.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0010.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0011.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0013.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0020.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0022.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0024.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0026.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0027.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0028.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0030.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0032.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0035.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0045.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0046.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0047.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0049.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0051.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0052.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0057.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0058.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0059.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0061.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0064.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0067.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0068.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0071.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0074.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0078.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0085.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0086.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0089.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0093.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0101.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0102.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0108.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0110.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0117.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0121.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0129.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0130.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0131.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0133.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0137.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0141.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0150.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0168.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0169.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0173.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0174.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0175.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0181.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0188.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0190.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0192.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0196.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0197.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0198.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0199.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0202.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0206.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0207.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0216.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0219.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0222.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0225.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0232.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0237.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0239.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0255.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0256.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0259.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0263.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0269.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0277.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0278.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0285.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0287.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0294.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0299.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0302.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0304.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0306.jpg,citrus canker,canker
train,data/raw/train/citrus canker/citrus_canker_google_0308.jpg,citrus canker,canker
train,data/raw/train/citrus greening disease/citrus_greening_disease_108.jpg,citrus greening disease,greening disease
train,data/raw/train/citrus greening disease/citrus_greening_disease_109.jpg,citrus greening disease,greening disease
train,data/raw/train/citrus greening disease/citrus_greening_disease_11.jpg,citrus greening disease,greening disease
